 Number XWIN YWIN XWORLD YWORLD MAG MAGERROR FLUX FLUXERROR FLUXRADIUS FWHM BACKGROUND RA DEC BMAG GMAG RMAG BmG BmR GmR
1170 1597 505.6147 105.8033 322.60240323 59.731658122 -7.893 0.4603 1436.1629999999998 608.6575 3.444 0.96 366.2288 322.60240319999997 59.7316581 9.773078918457031 9.595735549926758 9.3118896484375 0.17734336853027344 0.46118927001953125 0.2838459014892578
1171 1598 428.6346 107.4228 322.21872498 62.01454826 -7.9971 0.5761 1580.692 838.4745 1.091 7.91 363.8414 322.218725 62.0145483 6.949072360992432 6.417804718017578 5.788885593414307 0.5312676429748535 1.160186767578125 0.6289191246032715
1172 1599 425.1246 101.1475 321.83206687 62.100389161 -9.4613 0.1299 6088.852 728.3111 1.5419999999999998 1.33 363.7157 321.8320669 62.1003892 6.949072360992432 6.417804718017578 5.788885593414307 0.5312676429748535 1.160186767578125 0.6289191246032715
1173 1600 344.7791 107.4891 321.69524039 64.40759113899999 -8.4472 0.2886 2392.613 635.722 2.677 5.26 368.6605 321.6952404 64.40759109999999 8.859160423278809 8.053902626037598 7.212489128112793 0.8052577972412109 1.6466712951660156 0.8414134979248047
1174 1602 248.4897 135.3168 323.3214309 67.220068451 -7.8631 0.4942 1397.126 635.722 1.982 2.44 373.9947 323.3214309 67.22006850000001 8.524432182312012 8.226346969604492 7.810932636260986 0.29808521270751953 0.7134995460510254 0.41541433334350586
1175 1603 314.904 105.0692 321.46782264 65.267592493 -8.1697 0.3745 1853.0410000000002 639.0245 1.229 1.94 372.5707 321.46782260000003 65.2675925 8.250068664550781 7.894497394561768 7.417677879333496 0.35557126998901367 0.8323907852172852 0.4768195152282715
1176 1605 161.7864 104.6195 320.37491633 69.716692907 -8.7896 0.2094 3279.691 632.4023 3.17 0.95 372.9996 320.3749163 69.7166929 8.672466278076172 8.163211822509766 7.545759677886963 0.5092544555664062 1.126706600189209 0.6174521446228027
1177 1608 373.3947 103.7533 321.68973364 63.587931645 -8.4292 0.2934 2353.275 635.722 1.209 3.16 360.8057 321.6897336 63.5879316 7.6765360832214355 7.589959621429443 7.486807823181152 0.08657646179199219 0.1897282600402832 0.10315179824829102
1178 1614 2.9961 103.9672 318.55591209 74.14770618 -5.0044 6.1178 100.4085 565.6378 0.447 1.51 358.5406 318.5559121 74.1477062 10.889476776123047 9.869898796081543 8.906982421875 1.019577980041504 1.9824943542480469 0.962916374206543
1179 1615 506.2469 103.254 322.36716911 59.779913561 -8.5317 0.2655 2586.314 632.4023 3.752 2.74 365.724 322.3671691 59.77991360000001 9.722052574157715 9.08250904083252 8.347697257995605 0.6395435333251953 1.3743553161621094 0.7348117828369141
1180 1616 505.9906 95.1644 322.21937953 59.816305265 -8.7526 0.2167 3169.909 632.4023 3.7460000000000004 3.9 365.4797 322.2193795 59.816305299999996 9.722052574157715 9.08250904083252 8.347697257995605 0.6395435333251953 1.3743553161621094 0.7348117828369141
1181 1618 425.5065 104.0709 322.0193785 62.092342228999996 -9.7594 0.0848 8012.193 625.71 1.1909999999999998 1.74 363.6665 322.0193785 62.092342200000004 6.949072360992432 6.417804718017578 5.788885593414307 0.5312676429748535 1.160186767578125 0.6289191246032715
1182 1619 419.5755 102.32 321.86897754 62.283411453 -7.1576 1.1305 729.5361 759.4373 1.3530000000000002 7.13 362.644 321.86897749999997 62.2834115 9.954710006713867 9.839067459106445 9.658463478088379 0.11564254760742188 0.2962465286254883 0.1806039810180664
1183 1620 391.0493 103.2133 321.79214761 63.090211142 -7.8334 0.4972 1359.411 622.3369 1.056 3.86 360.2223 321.7921476 63.090211100000005 8.722423553466797 8.159772872924805 7.4763641357421875 0.5626506805419922 1.2460594177246094 0.6834087371826172
1184 1621 226.558 103.3941 320.77456731 67.802464417 -6.7563 1.3552 504.1098 629.0651 1.006 1.48 373.1165 320.7745673 67.8024644 10.943113327026367 10.79051399230957 10.543829917907715 0.15259933471679688 0.39928340911865234 0.24668407440185547
1185 1623 7.0473 102.4854 318.56626646 74.03240850899999 -7.6072 0.6222 1103.7730000000001 632.4023 2.883 0.97 358.9194 318.5662665 74.0324085 11.71694278717041 10.684552192687988 9.708805084228516 1.0323905944824219 2.0081377029418945 0.9757471084594727
1186 1625 463.6887 102.538 322.08712017 60.992785352 -7.8532 0.4987 1384.402 635.722 1.1520000000000001 2.26 362.7219 322.0871202 60.992785399999995 8.687504768371582 8.086159706115723 7.389773845672607 0.6013450622558594 1.2977309226989746 0.6963858604431152
1187 1626 253.69 101.8317 320.85100827 67.020220044 -8.4188 0.2977 2330.785 639.0245 1.7280000000000002 2.65 373.3956 320.8510083 67.02022 9.03753662109375 8.136205673217773 7.244209289550781 0.9013309478759766 1.7933273315429688 0.8919963836669922
1188 1627 255.4309 101.1411 320.79643974 66.940355685 -8.0813 0.4021 1708.058 632.4023 1.7169999999999999 3.59 373.6284 320.7964397 66.9403557 9.03753662109375 8.136205673217773 7.244209289550781 0.9013309478759766 1.7933273315429688 0.8919963836669922
1189 1630 28.0763 104.1398 318.66473838 73.49494131 -8.1745 0.3631 1861.24 622.3369 3.3569999999999998 1.51 360.6855 318.6647384 73.4949413 8.35799503326416 7.855929851531982 7.246560573577881 0.5020651817321777 1.1114344596862793 0.6093692779541016
1190 1631 316.9518 100.5753 321.21754497 65.220330141 -8.4788 0.2803 2463.209 635.722 2.478 3.19 372.1086 321.21754500000003 65.2203301 8.250068664550781 7.894497394561768 7.417677879333496 0.35557126998901367 0.8323907852172852 0.4768195152282715
1191 1633 164.4266 100.8864 320.01075365 69.589733976 -9.3914 0.1512 5708.846 794.6525 3.136 5.45 373.0459 320.0107537 69.58973399999999 7.78691291809082 7.615554332733154 7.3736677169799805 0.17135858535766602 0.41324520111083984 0.24188661575317383
1192 1634 38.3845 100.127 318.60431267 73.15002362 -8.7473 0.2385 3154.491 692.762 1.584 4.51 361.6999 318.6043127 73.1500236 7.66962194442749 7.587243556976318 7.491256237030029 0.08237838745117188 0.17836570739746094 0.09598731994628906
1193 1635 29.3442 101.7732 318.59711209 73.37431198 -7.9353 0.4599 1493.1879999999999 632.4023 1.591 5.0 361.1147 318.5971121 73.374312 8.35799503326416 7.855929851531982 7.246560573577881 0.5020651817321777 1.1114344596862793 0.6093692779541016
1194 1636 489.6193 100.7131 322.10568629 60.265599474 -7.9174 0.4676 1468.7979999999998 632.4023 1.9880000000000002 2.5 364.6673 322.1056863 60.2655995 9.377573013305664 9.2303466796875 8.982344627380371 0.14722633361816406 0.39522838592529297 0.2480020523071289
1195 1637 469.9048 100.9204 322.01628856 60.803226818 -6.7091 1.4303 482.6793 635.722 0.693 1.47 365.0449 322.01628860000005 60.80322679999999 9.897714614868164 8.7120943069458 7.67327356338501 1.1856203079223633 2.2244410514831543 1.038820743560791
1196 1638 348.5878 100.7342 321.36829284 64.29521742 -6.6553 1.4714 459.3409 622.3369 1.206 1.49 367.4538 321.3682928 64.2952174 9.451549530029297 8.868162155151367 8.182525634765625 0.5833873748779297 1.2690238952636719 0.6856365203857422
1197 1639 283.6955 100.1368 320.89196981 66.161277682 -8.7763 0.2239 3239.795 668.0125 1.581 4.77 372.8748 320.8919698 66.1612777 8.007081031799316 7.2191081047058105 6.397985935211182 0.7879729270935059 1.6090950965881348 0.8211221694946289
1198 1640 282.414 99.705 320.80871354 66.303283287 -7.4646 0.7095 967.9648 632.4023 2.583 3.13 373.6079 320.80871349999995 66.3032833 8.666265487670898 8.622674942016602 8.568802833557129 0.043590545654296875 0.09746265411376953 0.053872108459472656
1199 1641 251.9786 100.5458 320.74046895 67.082379891 -8.3871 0.3018 2263.897 629.0651 1.944 2.93 372.0306 320.740469 67.0823799 9.03753662109375 8.136205673217773 7.244209289550781 0.9013309478759766 1.7933273315429688 0.8919963836669922
1200 1643 168.1968 99.4945 319.9600985 69.45510869399999 -9.0357 0.2187 4114.29 828.3721 2.408 7.08 372.3811 319.9600985 69.45510870000001 7.78691291809082 7.615554332733154 7.3736677169799805 0.17135858535766602 0.41324520111083984 0.24188661575317383
1201 1645 415.9886 99.2069 321.67187824 62.353958768000005 -6.0951 2.5048 274.1931 632.4023 0.5820000000000001 0.95 362.6032 321.6718782 62.3539588 10.525915145874023 10.16156005859375 9.664365768432617 0.36435508728027344 0.8615493774414062 0.4971942901611328
1202 1647 303.948 100.0214 321.03136638 65.569703882 -5.58 4.0257 170.6016 632.4023 0.42700000000000005 2.53 371.8281 321.03136639999997 65.5697039 9.723134994506836 7.560696601867676 6.228488445281982 2.16243839263916 3.4946465492248535 1.3322081565856934
1203 1648 259.4032 99.1202 320.69679497 66.861821625 -6.2998 2.0744 331.0809 632.4023 0.51 0.94 373.1895 320.696795 66.8618216 9.83074951171875 9.057697296142578 8.236695289611816 0.7730522155761719 1.5940542221069336 0.8210020065307617
1204 1649 241.9764 99.5845 320.57423707 67.34249595 -7.7262 0.5605 1231.649 635.722 1.8159999999999998 3.33 370.9873 320.5742371 67.3424959 10.085470199584961 9.222248077392578 8.3445463180542 0.8632221221923828 1.7409238815307617 0.8777017593383789
1205 1650 502.9933 98.5362 322.04867098 59.871891094 -7.7088 0.5929 1212.068 661.6805 1.136 6.36 365.1024 322.048671 59.8718911 9.247390747070312 9.072657585144043 8.775936126708984 0.17473316192626953 0.4714546203613281 0.2967214584350586
1206 1651 502.5045 95.0444 321.83754381 59.873594691 -8.1622 0.3732 1840.207 632.4023 1.207 2.79 364.6854 321.8375438 59.873594700000005 6.426239490509033 4.909858703613281 3.8504652976989746 1.516380786895752 2.5757741928100586 1.0593934059143066
1207 1652 506.8769 95.0232 321.86025747 59.745240211 -11.2078 0.0394 30416.46 1103.013 2.305 1.3 364.8682 321.86025750000005 59.7452402 6.426239490509033 4.909858703613281 3.8504652976989746 1.516380786895752 2.5757741928100586 1.0593934059143066
1208 1653 346.5725 96.5022 321.13309959 64.347458334 -7.9086 0.4763 1456.885 639.0245 1.3869999999999998 4.18 367.9586 321.13309960000004 64.3474583 9.451549530029297 8.868162155151367 8.182525634765625 0.5833873748779297 1.2690238952636719 0.6856365203857422
1209 1655 6.4797 97.1845 317.86828445 74.032459551 -7.453 0.7019 957.6288 618.9454 1.141 4.15 359.04900000000004 317.86828439999994 74.0324596 9.16802978515625 8.707441329956055 8.117321968078613 0.4605884552001953 1.0507078170776367 0.5901193618774414
1210 1656 487.2245 98.7708 321.93568156 60.332282936000006 -8.2153 0.3554 1932.469 632.4023 3.562 0.95 364.3574 321.9356816 60.3322829 9.377573013305664 9.2303466796875 8.982344627380371 0.14722633361816406 0.39522838592529297 0.2480020523071289
1211 1659 119.1284 97.9166 319.35515539 70.84965745 -6.3963 1.9178 361.85699999999997 639.0245 0.633 0.94 370.5945 319.35515539999994 70.84965749999999 10.39826488494873 8.875927925109863 7.7129645347595215 1.5223369598388672 2.685300350189209 1.1629633903503418
1212 1660 484.6488 95.4192 321.80690089 60.392721155 -7.1314 0.9695 712.1411 635.722 1.0759999999999998 2.53 364.0966 321.80690089999996 60.392721200000004 9.766753196716309 9.518403053283691 9.153189659118652 0.2483501434326172 0.6135635375976562 0.36521339416503906
1213 1661 479.6082 96.104 321.78521665 60.53820563399999 -7.2134 0.9036 767.9758 639.0245 1.065 4.64 363.907 321.7852166 60.5382056 8.772116661071777 8.158743858337402 7.4505181312561035 0.613372802734375 1.3215985298156738 0.7082257270812988
1214 1662 408.0256 96.2451 321.42163857 62.576574394 -8.8165 0.2064 3362.0609999999997 639.0245 1.453 2.95 360.2185 321.42163860000005 62.57657439999999 8.755104064941406 6.569489002227783 5.254542350769043 2.185615062713623 3.5005617141723633 1.3149466514587402
1215 1663 326.3697 94.8646 320.80411311 64.910611501 -9.086 0.1879 4309.233 745.4502 2.2969999999999997 5.0 370.6794 320.8041131 64.9106115 7.299386024475098 7.301251411437988 7.346256256103516 -0.001865386962890625 -0.04687023162841797 -0.045004844665527344
1216 1664 322.6687 94.9812 320.84268389 65.021044061 -9.406 0.1193 5786.4 635.722 1.463 2.68 370.75199999999995 320.84268389999994 65.0210441 7.299386024475098 7.301251411437988 7.346256256103516 -0.001865386962890625 -0.04687023162841797 -0.045004844665527344
1217 1665 86.8603 95.881 318.83009424 71.748160326 -7.5453 1.0426 1042.628 1000.9680000000001 1.495 6.17 368.0279 318.83009419999996 71.7481603 9.956842422485352 8.770026206970215 7.735179901123047 1.1868162155151367 2.2216625213623047 1.034846305847168
1218 1666 43.9819 96.9181 318.32588152 72.977765496 -4.1461 15.2374 45.54466 639.0245 0.154 0.95 364.6061 318.3258815 72.9777655 12.20781421661377 11.467605590820312 10.621369361877441 0.740208625793457 1.5864448547363281 0.8462362289428711
1219 1667 31.0142 96.9569 318.19350787 73.333523202 -5.6338 3.871 179.2748 639.0245 0.45899999999999996 0.96 361.01099999999997 318.1935079 73.3335232 9.285314559936523 9.010005950927734 8.615036964416504 0.27530860900878906 0.6702775955200195 0.39496898651123047
1220 1669 339.0379 95.0955 320.94275547 64.537370327 -6.524 1.6874 407.0152 632.4023 0.867 1.89 368.7585 320.94275550000003 64.53737029999999 9.695387840270996 9.38823413848877 8.95689582824707 0.30715370178222656 0.7384920120239258 0.4313383102416992
1221 1670 174.9907 96.0035 319.7376034 69.269250662 -5.3226 5.1558 134.6029 639.0245 0.318 0.95 371.4593 319.7376034 69.2692507 9.37971019744873 9.332834243774414 9.275877952575684 0.046875953674316406 0.10383224487304688 0.05695629119873047
1222 1674 138.7624 94.1491 319.16852888 70.270855508 -7.2806 0.8406 817.0697 632.4023 1.335 4.15 371.755 319.1685289 70.27085550000001 9.786474227905273 9.360106468200684 8.80760383605957 0.42636775970458984 0.9788703918457031 0.5525026321411133
1223 1675 14.0518 93.0217 317.60729766 73.799026385 -6.0702 2.563 267.9612 632.4023 0.46 3.73 359.6379 317.6072977 73.7990264 15.091768264770508 10.672656059265137 9.454171180725098 4.419112205505371 5.63759708404541 1.218484878540039
1224 1676 246.0626 93.6206 320.16479902 67.209540994 -8.4082 0.2944 2308.228 625.71 1.3130000000000002 2.31 372.5919 320.164799 67.209541 7.6512322425842285 7.623681545257568 7.623528957366943 0.027550697326660156 0.027703285217285156 0.000152587890625
1225 1677 115.8002 92.7508 318.8884688 70.946091215 -6.7509 1.3692 501.6012 632.4023 0.997 3.64 369.6106 318.8884688 70.9460912 9.774798393249512 9.574156761169434 9.269646644592285 0.20064163208007812 0.5051517486572266 0.30451011657714844
1226 1678 110.1326 95.701 318.87086664 71.097075493 -2.4721 71.2071 9.745941 639.0245 0.068 2.5 369.1001 318.8708666 71.0970755 10.116336822509766 9.868491172790527 9.503703117370605 0.24784564971923828 0.6126337051391602 0.3647880554199219
1227 1679 341.5062 97.9298 321.15583533 64.490928149 -7.2304 0.8896 780.1401 639.0245 1.149 0.94 369.157 321.15583530000004 64.49092809999999 9.451549530029297 8.868162155151367 8.182525634765625 0.5833873748779297 1.2690238952636719 0.6856365203857422
1228 1681 254.2679 92.0825 320.15346991 66.972190752 -6.9309 1.1416 592.0283 622.3369 1.12 1.49 372.879 320.15346989999995 66.97219079999999 9.29289722442627 8.285612106323242 7.32791805267334 1.0072851181030273 1.9649791717529297 0.9576940536499023
1229 1682 77.9108 93.3606 318.43502699 71.991691683 -7.3938 0.7574 906.7933 632.4023 1.2 0.96 366.6974 318.435027 71.9916917 9.112472534179688 8.7439546585083 8.256702423095703 0.3685178756713867 0.8557701110839844 0.48725223541259766
1230 1683 73.7941 92.4326 318.32955386 72.128782281 -6.0426 2.5871 261.2432 622.3369 0.705 1.5 366.9385 318.3295539 72.1287823 9.112472534179688 8.7439546585083 8.256702423095703 0.3685178756713867 0.8557701110839844 0.48725223541259766
1231 1684 409.0518 91.0225 321.13874611 62.534895143 -5.1306 6.0894 112.78399999999999 632.4023 0.33299999999999996 0.95 361.9286 321.1387461 62.5348951 8.755104064941406 6.569489002227783 5.254542350769043 2.185615062713623 3.5005617141723633 1.3149466514587402
1232 1685 393.0821 91.6797 321.02463555 63.001469691000004 -8.1903 0.3656 1888.529 635.722 1.0190000000000001 3.83 359.5723 321.0246355 63.0014697 7.454806327819824 7.409982681274414 7.371118545532227 0.044823646545410156 0.08368778228759766 0.0388641357421875
1233 1686 349.4242 88.9078 320.61463638 64.247434237 -8.9 0.228 3630.656 762.204 1.973 4.85 366.3808 320.61463639999994 64.2474342 7.64354133605957 6.912161827087402 6.127254486083984 0.731379508972168 1.516286849975586 0.784907341003418
1234 1688 102.95 90.9099 318.53332613 71.289527542 -6.3102 2.0546 334.26800000000003 632.4023 0.63 3.07 367.652 318.53332610000007 71.2895275 10.246879577636719 9.317440032958984 8.405679702758789 0.9294395446777344 1.8411998748779297 0.9117603302001953
1235 1689 65.3963 91.8586 318.12878954 72.365652573 -6.8993 1.1942 575.0822 632.4023 1.088 0.95 365.8817 318.1287895 72.36565259999999 8.642406463623047 8.38168716430664 8.01138973236084 0.26071929931640625 0.631016731262207 0.3702974319458008
1236 1690 59.9043 94.453 318.06807171 72.465612607 -6.9533 1.1183 604.3854 622.3369 0.925 1.5 365.5939 318.06807169999996 72.4656126 8.642406463623047 8.38168716430664 8.01138973236084 0.26071929931640625 0.631016731262207 0.3702974319458008
1237 1691 56.3625 92.5186 318.05483395 72.607090135 -6.971 1.118 614.3197 632.4023 1.094 0.95 366.1324 318.05483389999995 72.6070901 8.642406463623047 8.38168716430664 8.01138973236084 0.26071929931640625 0.631016731262207 0.3702974319458008
1238 1693 197.9399 89.936 319.47445188 68.581762571 -7.0215 1.0784 643.5558 639.0245 0.633 2.36 373.5011 319.47445189999996 68.58176259999999 8.699541091918945 8.159449577331543 7.5212178230285645 0.5400915145874023 1.1783232688903809 0.6382317543029785
1239 1695 31.7024 89.3549 317.43799653 73.278442523 -7.0607 1.0347 667.2351 635.722 1.053 5.98 360.8707 317.4379965 73.27844250000001 10.049670219421387 9.67044448852539 9.162854194641113 0.3792257308959961 0.8868160247802734 0.5075902938842773
1240 1696 438.0055 88.0243 321.09996214 61.701815096000004 -7.0503 1.0392 660.8984 632.4023 0.479 1.79 365.4339 321.0999621 61.701815100000005 7.861083507537842 7.285552024841309 6.61363410949707 0.5755314826965332 1.2474493980407715 0.6719179153442383
1241 1697 440.2242 86.8388 321.01763118 61.647572888999996 -6.0543 2.5594 264.0659 622.3369 0.742 1.49 365.4444 321.0176312 61.64757289999999 7.861083507537842 7.285552024841309 6.61363410949707 0.5755314826965332 1.2474493980407715 0.6719179153442383
